Title_ID,Serial_Num,XMID,Full_Name,Title_Name,Filename,AKA,Features,Publisher,Region,XBE_Rating,Cover_Rating,Cover_Stats,UPC,Version,Media_Type,Init_Flags,Entry_Point,Cert_Timestamp,XDK_Ver,Redump_MD5,XBE_MD5
4B4E002D,KN-045,KN04503E,Castlevania: Curse of Darkness ,Castlevania CoD,"Castlevania - Curse of Darkness (Europe) (En,Fr,De,Es,It)",,,Konami,(4) PAL,(0) RP - ALL,,,,0x00000003,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8C61AC4) Retail,Thu Nov 24 23:47:52 2005,5849,4154aeb1b3b5dc89df41a7366fa277da,3AD73BED2302CB60EFEED4E8721959AB
4B4E002E,KN-046,KN04601A,Karaoke Revolution Party,Karaoke Revolution Party,Karaoke Revolution Party (USA),,,Konami,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U"", ""NTSC-U""]",,0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD4C01) Retail,Fri Sep 16 05:53:53 2005,5849,6614d8900b46f7b1b6325e9f661e5413,2E60A36405D18F8547B18340E53D2186
4B4E002F,KN-047,KN04702K,World Soccer Winning Eleven 9 ,World Soccer Winning Eleven 9,"World Soccer Winning Eleven 9 (USA, Asia) (En,Es)","[[""Pro Evolution Soccer 5"",""KN04802E""]]","{""0"":[[1,1,1,4],[0,3],[0,5],[1,6],[0,2],[1,9],[1,17],[0,28],[1,27],[0,30],[1,31],[1,32]]}",Konami,(3) Japan + USA / Canada,(4) E - Everyone,"[[""ESRB"",""03-E"",[]]]","[""NTSC-U"", ""NTSC-JA""]","[""083717300526"",""""]",0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD77DE) Retail,Thu Nov 10 07:16:46 2005,5849,f6eb2ae7789ecbd9a0ef3b559c5b6eeb,631C8CC872092649A7B44B5956897DF6
4B4E0030,KN-048,KN04802E,Pro Evolution Soccer 5,ProEvolutionSoccer5,"Pro Evolution Soccer 5 (Europe) (En,Fr,De,Es,It)","[[""World Soccer Winning Eleven 9"",""KN04702K""]]","{""0"":[[1,1,1,4],[1,3,249],[1,6],[0,0],[1,27],[1,30],[1,31],[1,32]]}",Konami,(4) PAL,(0) RP - ALL,,"[""PAL-GBR""]",,0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD77DE) Retail,Fri Sep 16 19:42:05 2005,5849,96c514e3280825a9204b70675f3ef4d0,B574D29E94F57B48938D9587619E39B9
4B4E0034,KN-052,KN05202L,Wallace & Gromit: The Curse of the Were-Rabbit ,Wallace & Gromit COTW,"Wallace & Gromit - The Curse of the Were-Rabbit (USA, Europe) (En,Fr,De,Es,It)",,,Konami,(5) PAL + USA / Canada,(4) E - Everyone,,"[""NTSC-U"", ""PAL-GBR""]",,0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000004) 64MB RAM limit,(0xA8D4D268) Retail,Wed Aug 17 21:43:54 2005,5849,3bdf3bbe390c5406e8d2b73bb22bbdbb,833FF87599EDC50948B6FE0EBE325F59
4B4E0037,KN-055,KN05501A,Dance Dance Revolution Ultramix 4,DDR ULTRAMIX 4,"Dance Dance Revolution Ultramix 4 (USA) (En,Fr,Es)",,"{""0"":[[1,1,1,4],[0,3],[0,5],[1,6],[0,2],[1,17],[1,21],[1,28],[1,27],[1,30],[1,31],[1,32]]}",Konami,(1) USA / Canada,(3) T - Teen,"[[""ESRB"",""03-E10"",[25,36]]]","[""NTSC-U""]","[""083717300588""]",0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E9DCC6) Retail,Sat Sep 23 05:31:08 2006,5849,d4dfe3b74009bed39cc202ff62247a27,47A5FB9BA8F7C7CFF53F1E6250EFEBF4
4B4E0038,KN-056,KN05601A,Xiaolin Showdown ,Xiaolin Showdown,Xiaolin Showdown (USA),,"{""0"":[[1,1,1,4],[1,3,17],[0,5],[0,6],[0,2],[0,9],[0,0],[0,0]]}",Konami,(1) USA / Canada,(3) T - Teen,"[[""ESRB"",""03-E10"",[5,7]]]","[""NTSC-U""]","[""083717300571""]",0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EE389B) Retail,Tue Sep 19 05:55:23 2006,5849,c6888c5a977cdfce633628a95eb1da38,1D8102665AF7CE7B3AABA5F2153D96AD
4B4E0038,KN-056,KN05602E,Xiaolin Showdown ,Xiaolin Showdown,"Xiaolin Showdown (Europe) (En,Fr,De,Es,It)",,"{""0"":[[1,1,1,4],[1,3,17],[0,5],[0,6],[0,2],[0,0],[0,0],[0,0]]}",Konami,(4) PAL,(0) RP - ALL,"[[""PEGI"",""03W-7"",[7]]]","[""PAL-GBR""]","[""4012927032121""]",0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EEDBF6) Retail,Thu Oct 19 03:43:45 2006,5849,0a334c2dbcbc799aa4bb6304f585e065,EE2FA59FDD0E8B4B3144551C77F80942
4B4F0001,KO-001,KO00101J,Nobunaga no Yabou: Ranseiki,Nobu9Xbox,Nobunaga no Yabou - Ranseiki (Japan),,,KOEI,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8D4D978) Retail,Tue Jan 29 10:44:38 2002,4039,8bad32b329d47e49f7b7df9bb1d93ab0,FB8492D246A378BC7E2A56AFA98C86CB
4B4F0002,KO-002,KO00203A,Crimson Sea,CrimsonSea,Crimson Sea (USA),,"{""0"":[[1,1,1],[0,3],[0,5],[1,6],[0,2],[0,9],[0,0],[0,0]]}",KOEI,(1) USA / Canada,(3) T - Teen,"[[""ESRB"",""00-T"",[25,31]]]","[""NTSC-U""]","[""040198001199""]",0x00000003,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8D4C44A) Retail,Thu Nov 28 08:15:04 2002,4928,cbed3723411a52f5e99cc4d99c6cd40e,F4EA15E9AE313178A0B12BAEE44B94C7
4B4F0002,KO-002,KO00205E,Crimson Sea,CrimsonSea,"Crimson Sea (Europe) (En,Fr,De)",,"{""0"":[[1,1,1],[0,3],[0,5],[1,6]]}",KOEI,(4) PAL,(0) RP - ALL,"[[""ELSPA"",""15"",[]]]","[""PAL-GBR""]","[""4005209043472""]",0x00000005,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8D49936) Retail,Wed Feb 19 03:10:29 2003,5120,cf50d5a73c94719f7dcdc114312380cc,E79D57676F78CF142A37AD616781AA0F
4B4F0002,KO-002,KO00202J,Kurenai no Umi: Crimson Sea,KURENAI,Kurenai no Umi - Crimson Sea (Japan),,,KOEI,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8D4C11A) Retail,Tue Nov 26 12:30:18 2002,4928,be55c7250bdda3f28b7f25c1bc60ae87,40C2E14B0BDA92BEF0ACF6F6ECCD8A0D
4B4F0003,KO-003,KO00303E,Dynasty Warriors 3,DynastyWarriors3,"Dynasty Warriors 3 (Europe) (En,Ja,Fr,De)",,,KOEI,(4) PAL,(0) RP - ALL,,"[""PAL-GBR"", ""PAL-ESP""]",,0x00000003,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8EC5722) Retail,Fri Oct 11 23:24:36 2002,4721,a9cc72adc128d1848d6783621447acc1,6F23E844DC5DBF0815B012ACC7897854
4B4F0003,KO-003,KO00301A,Dynasty Warriors 3,DynastyWarriors3,Dynasty Warriors 3 (USA),,"{""0"":[[1,1,1,2],[0,3],[0,5],[1,6]]}",KOEI,(1) USA / Canada,(3) T - Teen,"[[""ESRB"",""03-T"",[31,33]]]","[""NTSC-U""]","[""040198001175""]",0x00000001,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8F2AB65) Retail,Sat Aug 24 05:52:49 2002,4721,180721a853aa1470aa1a0dc986675b86,B36D938D45F02F41FC1EDD47F27FC725
4B4F0003,KO-003,KO00302J,Shin Sangoku Musou 2,真・三國無双２,"Shin Sangoku Musou 2 (Japan) (En,Ja)",,,KOEI,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8F35B75) Retail,Thu Aug 29 10:56:31 2002,4721,dfdb19f7dcd650285cc73e62b3373a80,0DD85C953CCA9C54B96F978A1F1A7E42
4B4F0004,KO-004,KO00403K,Dynasty Warriors 4 ,DynastyWarriors4,Dynasty Warriors 4 (USA),,"{""0"":[[1,1,1,2],[0,3],[0,5],[1,6],[0,2],[0,9],[0,0],[0,0]]}",KOEI,(3) Japan + USA / Canada,(3) T - Teen,"[[""ESRB"",""03-T"",[31,33]]]","[""NTSC-U""]","[""040198001281""]",0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E705CF) Retail,Tue Aug 26 06:12:25 2003,5455,0edf2091bc2ea45d31c6143b6ca06f46,F09DE1A2F9CA542F60876BD2D6F0331B
4B4F0004,KO-004,KO00407E,Dynasty Warriors 4 ,,"Dynasty Warriors 4 (Europe) (Fr,De)",,,KOEI,(4) PAL,(0) RP - ALL,,"[""PAL-DEU""]",,0x00000007,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8FD45DB) Retail,Wed Oct 08 22:32:04 2003,5659,905546239624689dfee6df19dadb476e,B555B74DCA7F65BCCF386B78615E8205
4B4F0004,KO-004,KO00408E,Dynasty Warriors 4 ,,"Dynasty Warriors 4 (Europe) (En,Es,It)",,"{""0"":[[1,1,1,2],[0,3],[1,6],[0,5],[0,2],[0,0],[0,0],[0,0]]}",KOEI,(4) PAL,(0) RP - ALL,"[[""PEGI"",""03B-12"",[7]]]","[""PAL-GBR""]","[""5060073300075""]",0x00000008,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8FD45D5) Retail,Wed Oct 08 22:37:49 2003,5659,5e5f739ca32db45a3c404940ef7acbf1,D316226DBE18E97A71A21DEC87E9CFFB
4B4F0004,KO-004,KO00404J,Shin Sangoku Musou 3 ,真・三國無双３,"Shin Sangoku Musou 3 (Japan, Asia)",,,KOEI,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E7252F) Retail,Wed Aug 13 05:31:28 2003,5455,9d8b4f3d61afac3c5340fb5c1162d8b0,C81C1EF9027C61E1307F756FB7D984F0
4B4F0005,KO-005,KO00501J,Sengoku Musou,戦国無双,Sengoku Musou (Japan),,,KOEI,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8E9CA62) Retail,Fri Jun 18 05:36:10 2004,5849,f1c57ace34744fb3636532d04c215157,3E2D70EDEF475C057F47DCF58548B4F1
4B4F0006,KO-006,KO00601A,Samurai Warriors,SamuraiWarriors,Samurai Warriors (USA),,,KOEI,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8E9C0F2) Retail,Thu Jun 10 05:38:15 2004,5849,7403c54870e9e58ac373b91babca4fad,A90BA3573041652054C0DAB2A09575B3
4B4F0006,KO-006,KO00604E,Samurai Warriors,SamuraiWarriors,"Samurai Warriors (Europe) (Fr,De)",,,KOEI,(4) PAL,(0) RP - ALL,,,,0x00000004,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD45E6) Retail,Fri Aug 13 21:41:22 2004,5849,94a4b84570875efad7a0738d8a3ac4ad,572111C4417CF51E79C27995AABAA69A
4B4F0006,KO-006,KO00602E,Samurai Warriors,SamuraiWarriors,"Samurai Warriors (Europe) (En,Es,It)",,,KOEI,(4) PAL,(0) RP - ALL,,,,0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD45F2) Retail,Tue Jul 20 19:04:59 2004,5849,be70afac861bcaa244dc0a577030103e,C7721E82610A6B398203837E174C6D47
4B4F0007,KO-007,KO00704E,Dynasty Warriors 5,Dynasty Warriors 5,"Dynasty Warriors 5 (Europe) (Fr,De)",,,KOEI,(4) PAL,(0) RP - ALL,,"[""PAL-DEU""]",,0x00000004,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E23D9C) Retail,Wed Aug 03 19:45:21 2005,5849,9d77395fbef2fbb799fa156e7e651a77,645856BD5FE2A04A71F65F13428B18F1
4B4F0007,KO-007,KO00702E,Dynasty Warriors 5,Dynasty Warriors 5,Dynasty Warriors 5 (Europe),,,KOEI,(4) PAL,(0) RP - ALL,,"[""PAL-GBR""]",,0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E230FC) Retail,Wed Aug 03 20:40:05 2005,5849,096390f854368770a8dda225831b3668,1125991F82D00EA43BDE894687519F79
4B4F0007,KO-007,KO00703K,Dynasty Warriors 5,Dynasty Warriors 5,"Dynasty Warriors 5 (USA) (En,Ja)",,,KOEI,(3) Japan + USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000003,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E21F63) Retail,Thu Jul 21 05:54:42 2005,5849,c27f08161b840644ce981d0c66aeff15,36F8700FBE27331EC53DCB5A9B78DBD6
4B4F0007,KO-007,KO00701J,Shin Sangoku Musou 4,真・三國無双４,"Shin Sangoku Musou 4 (Japan) (En,Ja)",,,KOEI,(2) Japan,(0) RP - ALL,,,,0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E2D9A3) Retail,Thu Jul 21 05:54:53 2005,5849,099210eef7a578c3a19b6281d4794f40,C06EBC530598560DD64F04B1C87DB851
4B4F0008,KO-008,KO00802E,Operation WinBack 2: Project Poseidon,WINBACK2,Operation WinBack 2 - Project Poseidon (Europe),,,KOEI,(4) PAL,(0) RP - ALL,,"[""PAL-GBR""]",,0x00000002,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8E5FE1C) Retail,Fri Apr 07 19:43:33 2006,5849,8ccd6529fdf8c67b41c2eb50be06a58e,74AEA6D5417342D801ED7CF849BFFA2A
4B4F0008,KO-008,KO00801A,WinBack 2: Project Poseidon ,WINBACK2,WinBack 2 - Project Poseidon (USA),,,KOEI,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8E5D38C) Retail,Sat Feb 25 08:14:55 2006,5849,459bc34ec0bb52bf090fd8df8a859b81,6ED74F5E9B2A598201172AC546B9AF22
4B540001,KT-001,KT00101J,Silent Hill 2: Saigo no Uta,SILENT HILL 2,"Silent Hill 2 - Saigo no Uta (Japan) (En,Ja)",,,Konami Tokyo,(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD3A73) Retail,Mon Jan 21 11:11:32 2002,"3911, 3948, 3936",756353d72b3924c230d1f3eaa2332f19,F4A79A0C66E4942E8CA83E5D79DCA9D0
4B550001,KU-001,KU00102J,Innocent Tears,,Innocent Tears (Japan),,,Kobi and/or GAE (formerly Global A Entertainment),(2) Japan,(0) RP - ALL,,"[""NTSC-J""]",,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD3312) Retail,Mon Nov 11 13:43:51 2002,4627,ba3062a16b41885daba84f87a8d72cad,A8DD0748283F7AB189603449BFBF4D3F
4C410001,LA-001,LA00101A,Star Wars: Obi-Wan ,Star Wars Obi-Wan,Star Wars - Obi-Wan (USA),,"{""0"":[[1,1,1,2],[0,0],[0,0],[0,0]]}",LucasArts,(1) USA / Canada,(3) T - Teen,"[[""ESRB"",""00-T"",[31]],[""ESRB"",""00-T"",[31]]]","[""NTSC-U"", ""NTSC-U-Platinum""]","[""023272953751"",""023272953751""]",0x00000001,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8FEE62B) Retail,Tue Dec 04 06:11:45 2001,"3911, 3948, 3925",9ccfac27b3cb9369bc5cff9316e86442,9F077C249503ED98B38C68F11D62C30D
4C410001,LA-001,LA00102J,Star Wars: Obi-Wan ,Star Wars Obi-Wan,Star Wars - Obi-Wan (Asia),,,LucasArts,(2) Japan,(0) RP - ALL,,,,0x00000002,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8FEE62B) Retail,Sat Jan 18 08:18:15 2003,"3911, 3948, 3925",a6ff4b605a02b8edb5b91f2a08efdcf6,946A31E7A8FAF65EE8886F08359D1F97
4C410002,LA-002,LA00201A,Star Wars: Starfighter Special Edition ,Starfighter SE,Star Wars - Starfighter Special Edition (USA),,,LucasArts,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8CC26AA) Retail,Wed Nov 14 07:55:17 2001,"3911, 3948, 3925",70d899987d3fe77783e0956347769efe,4E832EA1A476F3A8FD4FC347FD6E5DF8
4C410003,LA-003,LA00310A,Star Wars: Knights of the Old Republic ,Star Wars: KotOR,Star Wars - Knights of the Old Republic (USA) (Rev 1),,,LucasArts,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U-Platinum""]",,0x05AB840A,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD0672) Retail,Fri Aug 22 05:38:52 2003,5455,59efc760b6996723c5aac595ce410d12,75608BFDEF57794CD5E905CC6810606F
4C410003,LA-003,LA00301A,Star Wars: Knights of the Old Republic ,Star Wars: KotOR,Star Wars - Knights of the Old Republic (USA),,,LucasArts,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x05AB8401,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD0672) Retail,Tue Jul 01 06:59:55 2003,5455,be1437d4f67fc830602a7433c6e8645a,4F742472763DF4D4CFE7E76AC9577554
4C410003,LA-003,LA00302E,Star Wars: Knights of the Old Republic ,Star Wars: KotOR,Star Wars - Knights of the Old Republic (Europe),,,LucasArts,(4) PAL,(0) RP - ALL,,"[""PAL-GBR"", ""PAL-AUS"", ""PAL-AUS-Classics""]",,0x05AB8402,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD0672) Retail,Thu Aug 07 20:09:17 2003,5455,60330106a47249c68f332839eb730785,B2ADD9BD8672F4E5FF14A715EC109C26
4C410003,LA-003,LA00303E,Star Wars: Knights of the Old Republic ,Star Wars: KotOR,Star Wars - Knights of the Old Republic (France),,,LucasArts,(4) PAL,(0) RP - ALL,,"[""PAL-FRA""]",,0x05AB8403,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD0672) Retail,Wed Aug 13 20:48:25 2003,5455,aa52b384c8ab861ef6bcbffa95f29953,7BC66A4BD89B8E8DD99F26970E38B5BC
4C410003,LA-003,LA00304E,Star Wars: Knights of the Old Republic ,Star Wars: KotOR,Star Wars - Knights of the Old Republic (Germany),,,LucasArts,(4) PAL,(0) RP - ALL,,,,0x05AB8404,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD0672) Retail,Wed Aug 13 23:37:32 2003,5455,a43824fbf78d8f024c2714384454d2e6,932AFF29B023C6186D7991A232BAC7D4
4C410003,LA-003,LA00306E,Star Wars: Knights of the Old Republic ,Star Wars: KotOR,Star Wars - Knights of the Old Republic (Italy),,,LucasArts,(4) PAL,(0) RP - ALL,,,,0x05E26006,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD0672) Retail,Fri Aug 15 00:13:24 2003,5455,7f4a9a7c30a404802be0317af8db368a,F279E2DD2BDDF5D4748862F72C3E55A4
4C410003,LA-003,LA00311J,Star Wars: Knights of the Old Republic ,Star Wars: KotOR,Star Wars - Knights of the Old Republic (Korea),,,LucasArts,(2) Japan,(0) RP - ALL,,,,0x05AB840B,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD0672) Retail,Fri Aug 29 05:39:42 2003,5455,d3b392992b47640868ee0e1f14503088,5706C9ED3DE2E07554074E7903C22840
4C410003,LA-003,LA00312E,Star Wars: Caballeros de la Antigua República ,Star Wars: KotOR,Star Wars - Caballeros de la Antigua Republica (Spain),,,LucasArts,(4) PAL,(0) RP - ALL,,,,0x05AB840C,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FD0672) Retail,Mon Aug 25 20:38:07 2003,5455,6418b61225c471a55c639e6a71519b3f,A78268DAA30436069B2A002E70ABB99F
4C410004,LA-004,LA00401A,Star Wars: The Clone Wars,SW: The Clone Wars,Star Wars - The Clone Wars (USA),,,LucasArts,(1) USA / Canada,(3) T - Teen,,"[""NTSC-U""]",,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EA5911) Retail,Sat Apr 05 08:16:33 2003,5233,0d4f411b76ec63fdf9207c8abad57674,75B76A097C059DCD8977A024B2E591C3
4C410004,LA-004,LA00402E,Star Wars: The Clone Wars ,SW: The Clone Wars,Star Wars - The Clone Wars (Europe),,,LucasArts,(4) PAL,(0) RP - ALL,,,,0x00000002,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EA5911) Retail,Tue Apr 08 06:05:54 2003,5233,66ac6fcf449aeab36b5862540d54ea5f,9214FDB00369A1FC7AF2A16EB65772B1
4C410004,LA-004,LA00403E,Star Wars: The Clone Wars ,SW: The Clone Wars,Star Wars - The Clone Wars (France),,,LucasArts,(4) PAL,(0) RP - ALL,,"[""PAL-FRA""]",,0x00000303,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EA5961) Retail,Sat Apr 12 07:04:27 2003,5233,c61672dd4cc9f698c73db4c1d6f910a0,0DE0E2286A0F6BB10DA26D8A48D7B94C
4C410004,LA-004,LA00404E,Star Wars: The Clone Wars ,SW: The Clone Wars,Star Wars - The Clone Wars (Germany),,,LucasArts,(4) PAL,(0) RP - ALL,,"[""PAL-DEU""]",,0x00000304,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EA5961) Retail,Sat Apr 12 08:11:52 2003,5233,8105c41a145f5f1fc1b4139d235f0ec1,F09E3F816D30FDED8CFDE58BC0A2769B
4C410004,LA-004,LA00405E,Star Wars: La Guerra dei Cloni ,SW: The Clone Wars,Star Wars - La Guerra dei Cloni (Italy),,,LucasArts,(4) PAL,(0) RP - ALL,,,,0x00000305,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EA5961) Retail,Tue Apr 15 05:42:36 2003,5233,0710ecdf7ad360d4b4a310b719571392,9244E1B133CA8E76514AE5C69C78EF29
4C410004,LA-004,LA00406E,Star Wars: Las Guerras Clon ,SW: The Clone Wars,Star Wars - Las Guerras Clon (Spain),,,LucasArts,(4) PAL,(0) RP - ALL,,,,0x00000006,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EA5961) Retail,Fri Apr 18 05:56:41 2003,5233,361db84c1c894d37bdc39629e4f0f628,5420AFC9562B4AE03FB6CE70F8486700
4C410005,LA-005,LA00501A,Star Wars: Jedi Starfighter ,Star Wars Jedi Starfighter,Star Wars - Jedi Starfighter (USA),,"{""0"":[[1,1,1,2],[0,3],[0,5],[0,6]]}",LucasArts,(1) USA / Canada,(3) T - Teen,"[[""ESRB"",""03-T"",[31]]]","[""NTSC-U""]","[""023272658755""]",0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E02C1C) Retail,Wed Apr 24 03:41:53 2002,4361,2fab3907ae49b4bd9a7804694c690e01,4EF72E584F6E8B35F69214C6B411F88C
4C410005,LA-005,LA00508J,Star Wars: Jedi Starfighter ,Star Wars Jedi Starfighter,Star Wars - Jedi Starfighter (Asia),,,LucasArts,(2) Japan,(0) RP - ALL,,,,0x00000008,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E02C0C) Retail,Tue Jan 21 07:35:20 2003,4361,e7fffeb7ebabed365c095522c69d3436,26B1B1ACEBEFA768B53362C3D94216AF
4C410005,LA-005,LA00503E,Star Wars: Jedi Starfighter ,Star Wars Jedi Starfighter,Star Wars - Jedi Starfighter (France),,,LucasArts,(4) PAL,(0) RP - ALL,,,,0x00000003,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E02E8C) Retail,Fri Apr 26 21:18:06 2002,4361,6aed469b1d0074b8ffc514d2768ee14c,3CD51628380CB39275F43A5FC0CE5E8A
4C410005,LA-005,LA00504E,Star Wars: Jedi Starfighter ,Star Wars Jedi Starfighter,Star Wars - Jedi Starfighter (Germany),,,LucasArts,(4) PAL,(0) RP - ALL,,,,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E02E8C) Retail,Fri Apr 26 23:44:35 2002,4361,828c33a4b49ceb393c968bd159d1b2a1,A2310329B0521B74B8D3519D8E18300D
4C410005,LA-005,LA00507E,Star Wars: Jedi Starfighter ,Star Wars Jedi Starfighter,Star Wars - Jedi Starfighter (Spain),,,LucasArts,(4) PAL,(0) RP - ALL,,"[""PAL-ESP""]",,0x00000007,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E02E8C) Retail,Sat Apr 27 02:25:47 2002,4361,a3ba5ead8c59e432662099b8afb03521,884D4D8338991A0309B389CEFCCA37F0
